url,follower,username
https://www.instagram.com/sportsinvasion/,79,sportsinvasion
https://www.instagram.com/modernbridedtla/,3158,modernbridedtla
https://www.instagram.com/shopthecanyon/,8107,shopthecanyon
https://www.instagram.com/buckmason/,86100,buckmason
https://www.instagram.com/churchboutique/,31900,churchboutique
https://www.instagram.com/decadesinc/,25100,decadesinc
https://www.instagram.com/posers_hollywood/,11000,posers_hollywood
https://www.instagram.com/vsteesla/,215,vsteesla
https://www.instagram.com/iamjosephkingly/,8597,iamjosephkingly
https://www.instagram.com/kaitlynclothing/,18000,kaitlynclothing
https://www.instagram.com/enticlothing/,252,enticlothing
https://www.instagram.com/theodellsshop/,34600,theodellsshop
https://www.instagram.com/weekandclothing/,1698,weekandclothing
https://www.instagram.com/jsquadclothing/,117,jsquadclothing
https://www.instagram.com/the_clothing_company/,2575,the_clothing_company
https://www.instagram.com/ronhermanstore/,261399,ronhermanstore
https://www.instagram.com/madisonla/,18800,madisonla
https://www.instagram.com/thisisthegreat_/,90300,thisisthegreat_
https://www.instagram.com/stateside/,34100,stateside
https://www.instagram.com/torgomvintageclothing/,5422,torgomvintageclothing
https://www.instagram.com/shopeggy/,6952,shopeggy
https://www.instagram.com/dotterstore/,4276,dotterstore
https://www.instagram.com/athenianfashions/,7456,athenianfashions
https://www.instagram.com/midland_shop/,45000,midland_shop
https://www.instagram.com/staccato_la/,7683,staccato_la
https://www.instagram.com/proconsulclothing/,19900,proconsulclothing
https://www.instagram.com/maxfieldla/,129500,maxfieldla
https://www.instagram.com/danae.baptism.clothing/,95,danae.baptism.clothing
https://www.instagram.com/cocomelodyofficial/,74600,cocomelodyofficial
https://www.instagram.com/shopsarajane/,251,shopsarajane
https://www.instagram.com/proudmaryfashion/,19500,proudmaryfashion
https://www.instagram.com/doverstreetmarketlosangeles/,80500,doverstreetmarketlosangeles
https://www.instagram.com/fannylosangeles/,190,fannylosangeles
https://www.instagram.com/myblankeeinc/,550,myblankeeinc
https://www.instagram.com/e.trendycollection/,220,e.trendycollection
https://www.instagram.com/cielo.1985/,4449,cielo.1985
https://www.instagram.com/pol_clothing/,12500,pol_clothing
https://www.instagram.com/mohawkgeneralstore/,73600,mohawkgeneralstore
https://www.instagram.com/coalition_la/,10100,coalition_la
https://www.instagram.com/fashiongonet/,44100,fashiongonet
https://www.instagram.com/debbiesbridal/,4078,debbiesbridal
https://www.instagram.com/balboafashion/,5044,balboafashion
https://www.instagram.com/victorious_la/,2212,victorious_la
https://www.instagram.com/richardsonworld/,98600,richardsonworld
https://www.instagram.com/therogueco/,8934,therogueco
https://www.instagram.com/symphonyfashion/,2336,symphonyfashion
https://www.instagram.com/shoplcd/,36500,shoplcd
https://www.instagram.com/visvimwmv/,320700,visvimwmv
https://www.instagram.com/myrtle/,15800,myrtle
https://www.instagram.com/roguestatela/,2501,roguestatela
https://www.instagram.com/haydenlosangeles/,5903,haydenlosangeles
https://www.instagram.com/shopblupepper/,10100,shopblupepper
https://www.instagram.com/fshnbnkr/,187500,fshnbnkr
https://www.instagram.com/the.house.of.woo/,2741,the.house.of.woo
https://www.instagram.com/sanctuaryclothing/,83200,sanctuaryclothing
https://www.instagram.com/voyagershop/,12100,voyagershop
https://www.instagram.com/raggedythreads/,24200,raggedythreads
https://www.instagram.com/lemonfrogshop/,2655,lemonfrogshop
https://www.instagram.com/hmerrick/,36200,hmerrick
https://www.instagram.com/dfsofficial/,32800,dfsofficial
https://www.instagram.com/macysbackstage/,20400,macysbackstage
https://www.instagram.com/losangelesapparel/,110200,losangelesapparel
https://www.instagram.com/crossroadstrading/,29200,crossroadstrading
https://www.instagram.com/nicoandbullitt/,4366,nicoandbullitt
https://www.instagram.com/abercrombie/,4700000,abercrombie
https://www.instagram.com/argylelv/,43,argylelv
https://www.instagram.com/jbrandjeans/,500600,jbrandjeans
https://www.instagram.com/kohls/,1500000,kohls
https://www.instagram.com/31philliplim/,981800,31philliplim
